Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Upper middle income,UMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,2.66039411,2.670270062,,,,,3.14184787,3.778076226,3.86309227,3.785446324,3.488857273,2.649427699,2.377889853,2.717472621,2.797826428,3.007899795,2.739512595,2.765398381,2.819743351,2.756620129,2.725904946,2.656306614,2.387738631,2.124207268,2.595020983,2.378851353,2.312394478,2.183039901,2.114263054,2.06913555,1.890523835,1.951708726,1.866443195,1.972447198,2.037388931,1.983445385,1.907055388,1.90614316,1.955706158,1.932063477,1.947305976,2.146467121,1.987932818,1.909422228,1.972880335,2.018325988,2.020789319,2.070283547,2.078564678,2.004737653,
Uruguay,URY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,2.198067633,3.764154627,4.531456225,4.286064169,3.481563539,3.745920161,3.621079858,3.800433839,4.696108629,6.255461279,6.449306894,5.381984036,4.575645756,4.304220644,4.12128018,3.039422209,3.156646909,3.529126741,3.527401664,2.394712193,2.849514812,2.792398452,2.57770557,2.714636675,2.80593839,2.399720747,2.258133682,2.394460971,2.435977288,2.502577662,2.53014006,2.237545322,2.040728013,2.000385866,2.006178078,1.777167088,1.869524688,1.82261338,1.875807858,1.719748932,1.803669828,1.816551316,1.807429455,1.820588138,1.883038152,2.051628487,
United States,USA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.619592573,8.775733101,8.944079228,8.465056048,7.716868831,7.206952894,8.0708414,9.063367169,8.873110952,8.272944284,7.689700005,6.643475174,6.271831327,5.668750181,5.729167361,5.397912888,4.988161659,4.971381002,4.762811989,4.772422137,4.956368918,5.433199546,6.566682446,6.043852204,5.888148606,6.121309408,6.302732032,6.083946499,5.746437065,5.546850488,5.278319875,4.572179865,4.666263973,4.326936776,3.941278765,3.63847027,3.350744426,3.209908811,3.017625314,2.908401135,2.933426027,2.944350298,3.24955591,3.607278445,3.785578701,3.844238069,3.80819723,3.847053379,4.220041308,4.636804982,4.665606372,4.583983658,4.2387328,3.832513555,3.499701623,3.289633618,3.222134516,3.149221576,
Uzbekistan,UZB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.527482351,1.108028667,1.234185876,1.402495828,,1.637649977,1.151779873,0.834770798,0.597792823,0.538921304,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.05804441,1.422222222,2.312902133,2.553588071,2.446689113,2.636435539,2.656882591,2.858515494,2.677376171,2.498922878,2.29401644,2.699407872,2.829268293,2.470989761,2.307760848,2.591024555,1.887490748,2.067946824,2.105761268,1.915856359,1.695515342,1.521685775,2.248772616,2.970740103,2.292051756,1.369618956,1.649970536,1.63369834,1.816105083,2.793596941,1.518036556,1.840335277,1.64347885,2.145253855,1.590746925,1.54906216,1.039483384,1.795285052,1.588555205,1.437199004,1.526570129,1.555107911,1.153373596,1.182690627,1.288301812,1.831713749,1.978492217,1.888993106,1.793552852,1.231070415,1.013488628,1.130405341,1.341471732,1.669551783,1.16181681,0.941375969,0.454046014,0.487844145,
British Virgin Islands,VGB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.953767787,7.101610416,7.286512654,7.91085687,5.595317246,3.374588355,2.258694691,2.649355305,,,,,,,,,2.128641129,2.01437984,1.780960852,1.938364584,2.304757337,2.156372927,2.26520867,2.305049337,1.982099947,2.156886368,2.176849795,2.285507647,2.361155697,2.442960939,2.286510712,
Vanuatu,VUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.163674428,6.138204018,6.17143101,5.849355574,5.380238071,5.142278867,5.518452345,5.980432055,5.857377514,5.458027394,4.916188963,4.453364836,4.215368103,3.809965713,3.843417832,3.865407254,3.718727423,3.795866894,3.604990997,3.534982684,3.549634348,3.811727287,4.319974468,4.153323693,4.114782409,4.166359335,3.864428847,3.753807602,3.515879455,3.410724646,3.289642111,2.99034113,2.929922243,2.761494376,2.57619241,2.372900996,2.305413196,2.306423226,2.252867746,2.197284919,2.177901425,2.212783621,2.317701153,2.373979685,2.371367122,2.367987151,2.341575666,2.307635773,2.373066002,2.604501226,2.504464985,2.40404521,2.364595553,2.303484449,2.252824868,2.261315301,2.214542817,2.177299477,
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016302794,0.481597271,0.661708667,0.761541227,0.667563281,0.687148342,0.725311468,0.776154026,,,
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.161366396,6.573162293,6.80859924,6.599293585,7.850179152,5.965625872,4.972661154,5.511482165,5.738805118,4.92033672,4.359706537,4.804992308,6.020749862,5.955607257,4.709625067,4.283492321,3.603860576,4.098115553,3.935924031,4.992278598,4.685556688,5.18762436,5.047086748,4.7495211,5.042052221,,,,
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.950977129,1.467849136,2.254837304,2.064608481,2.695608798,2.630828861,2.704872973,2.78801853,2.761175265,2.608479274,2.333745094,2.458193034,2.372668861,2.646909828,3.085199282,3.874954708,4.727990612,5.263334559,4.562198887,3.863073729,3.304633661,3.638129163,3.614093296,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.357884741,3.896351478,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.38376969,1.290746983,1.177517253,1.145843314,1.214002043,1.115808251,1.103257676,1.132793112,1.123274262,1.10972546,1.099281463,1.07668617,1.047490323,
Zambia,ZMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,3.00141959,2.361458731,3.664122137,3.220685192,2.388344081,4.195269403,3.723277543,2.553825011,2.955582865,1.561905404,1.878613104,1.589186239,1.156954078,1.108910583,,1.792004451,,,,,1.670291555,1.84808158,1.744142297,2.063487131,2.080205965,1.731636576,1.382593334,1.262332421,1.393666927,1.434429086,1.661869557,1.785548668,1.450761138,1.341520288,
Zimbabwe,ZWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.1895684,1.322462355,1.360057266,2.068126521,2.422768879,2.438700775,2.288061688,2.182843485,2.625853629,2.976997639,3.399446389,4.626713598,6.538126661,7.99131354,8.520521487,6.629085628,4.864318346,5.122545288,5.560850582,5.677649911,5.48666915,5.503819863,5.823888922,5.208706557,4.931030737,4.739406635,4.351675056,4.389394949,3.805722295,3.597602566,3.69693305,3.409874782,3.650815982,4.779756326,3.840769904,5.176382661,4.230235784,10.67469766,3.401075494,4.411259311,2.283146597,2.970298939,,,,0.977840808,1.643823565,2.263931111,2.343083541,2.324733959,2.343629228,2.198172631,1.970583359,
